"Codigo";"Descripcion";"Clasificador";"Indice_IPC";"v_m_IPC";"v_i_a_IPC";"Region";"Periodo_codificado"
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;104.2784;3.50;0.00;Noreste;Febrero - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;105.4591;4.10;0.00;Noroeste;Febrero - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;103.6784;2.30;0.00;Cuyo;Febrero - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;105.356;4.10;0.00;Patagonia;Febrero - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;105.2395;4.30;0.00;Nacional;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;97.4253;-0.50;0.00;GBA;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;99.9319;0.30;0.00;Pampeana;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;100.4291;0.10;0.00;Noreste;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;100.4131;-0.10;0.00;Noroeste;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;97.6569;-2.20;0.00;Cuyo;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;102.3756;1.40;0.00;Patagonia;Febrero - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;98.8523;-0.20;0.00;Nacional;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;108.4042;8.40;0.00;GBA;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;104.5783;2.30;0.00;Pampeana;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;103.9854;2.60;0.00;Noreste;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;107.6923;6.00;0.00;Noroeste;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;106.7382;3.70;0.00;Cuyo;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;112.0198;1.50;0.00;Patagonia;Febrero - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;107.0014;5.40;0.00;Nacional;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.2178;0.30;0.00;GBA;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.5404;0.70;0.00;Pampeana;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.7747;0.40;0.00;Noreste;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;100.6545;0.20;0.00;Noroeste;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.4084;0.20;0.00;Cuyo;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.2819;0.20;0.00;Patagonia;Febrero - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;101.3278;0.40;0.00;Nacional;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;104.6961;3.30;0.00;GBA;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;105.4773;2.30;0.00;Pampeana;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;105.2343;2.60;0.00;Noreste;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;104.0851;1.30;0.00;Noroeste;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;105.4921;2.30;0.00;Cuyo;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;107.0073;2.20;0.00;Patagonia;Febrero - 2017
06;Salud;Nivel general y divisiones COICOP;105.0852;2.70;0.00;Nacional;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;103.5441;1.80;0.00;GBA;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;104.4485;2.00;0.00;Pampeana;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;101.2812;0.90;0.00;Noreste;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;105.5673;2.60;0.00;Noroeste;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;105.0294;2.30;0.00;Cuyo;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;104.4111;1.90;0.00;Patagonia;Febrero - 2017
07;Transporte;Nivel general y divisiones COICOP;103.9957;1.90;0.00;Nacional;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;108.0484;4.10;0.00;GBA;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;106.7706;4.60;0.00;Pampeana;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;107.0976;4.30;0.00;Noreste;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;107.0784;2.90;0.00;Noroeste;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;105.0927;2.20;0.00;Cuyo;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;105.7368;4.00;0.00;Patagonia;Febrero - 2017
08;Comunicación;Nivel general y divisiones COICOP;107.2514;4.10;0.00;Nacional;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;103.3096;0.10;0.00;GBA;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;104.5173;0.90;0.00;Pampeana;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.6846;2.00;0.00;Noreste;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;103.4842;0.10;0.00;Noroeste;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;103.0695;1.60;0.00;Cuyo;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;102.5319;1.60;0.00;Patagonia;Febrero - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;103.7961;0.60;0.00;Nacional;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;104.936;4.40;0.00;GBA;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;102.0178;1.60;0.00;Pampeana;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;109.7825;8.00;0.00;Noreste;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;102.8592;2.30;0.00;Noroeste;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;102.6468;2.60;0.00;Cuyo;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;106.687;-0.30;0.00;Patagonia;Febrero - 2017
10;Educación;Nivel general y divisiones COICOP;103.9808;3.20;0.00;Nacional;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.1373;1.80;0.00;GBA;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;104.4851;1.30;0.00;Pampeana;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;108.3164;3.90;0.00;Noreste;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;103.3877;0.90;0.00;Noroeste;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;103.7947;1.90;0.00;Cuyo;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.6675;3.30;0.00;Patagonia;Febrero - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;104.8886;1.70;0.00;Nacional;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;104.1416;2.00;0.00;GBA;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;103.518;1.90;0.00;Pampeana;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;103.2166;1.10;0.00;Noreste;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;103.5259;1.50;0.00;Noroeste;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;103.145;1.10;0.00;Cuyo;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;104.2815;1.80;0.00;Patagonia;Febrero - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;103.7951;1.80;0.00;Nacional;Febrero - 2017
Estacional;Na;Categorias;102.0783;0.50;0.00;GBA;Febrero - 2017
Estacional;Na;Categorias;102.6254;0.50;0.00;Pampeana;Febrero - 2017
Estacional;Na;Categorias;104.0713;1.60;0.00;Noreste;Febrero - 2017
Estacional;Na;Categorias;103.5611;2.00;0.00;Noroeste;Febrero - 2017
Estacional;Na;Categorias;100.3694;-0.30;0.00;Cuyo;Febrero - 2017
Estacional;Na;Categorias;101.174;0.50;0.00;Patagonia;Febrero - 2017
Estacional;Na;Categorias;102.3345;0.60;0.00;Nacional;Febrero - 2017
Núcleo;Na;Categorias;103.2097;1.80;0.00;GBA;Febrero - 2017
Núcleo;Na;Categorias;103.1957;1.60;0.00;Pampeana;Febrero - 2017
Núcleo;Na;Categorias;103.4466;1.60;0.00;Noreste;Febrero - 2017
Núcleo;Na;Categorias;102.9705;1.50;0.00;Noroeste;Febrero - 2017
Núcleo;Na;Categorias;103.1488;1.40;0.00;Cuyo;Febrero - 2017
Núcleo;Na;Categorias;103.524;1.70;0.00;Patagonia;Febrero - 2017
Núcleo;Na;Categorias;103.2105;1.70;0.00;Nacional;Febrero - 2017
Regulados;Na;Categorias;106.3489;5.20;0.00;GBA;Febrero - 2017
Regulados;Na;Categorias;105.2868;3.00;0.00;Pampeana;Febrero - 2017
Regulados;Na;Categorias;103.0912;2.70;0.00;Noreste;Febrero - 2017
Regulados;Na;Categorias;106.6823;4.30;0.00;Noroeste;Febrero - 2017
Regulados;Na;Categorias;105.2775;3.00;0.00;Cuyo;Febrero - 2017
Regulados;Na;Categorias;108.7652;2.50;0.00;Patagonia;Febrero - 2017
Regulados;Na;Categorias;105.9316;4.00;0.00;Nacional;Febrero - 2017
B;Na;Bienes y servicios;102.4793;1.40;0.00;GBA;Febrero - 2017
B;Na;Bienes y servicios;102.8947;1.60;0.00;Pampeana;Febrero - 2017
B;Na;Bienes y servicios;102.8653;1.40;0.00;Noreste;Febrero - 2017
B;Na;Bienes y servicios;103.1504;1.80;0.00;Noroeste;Febrero - 2017
B;Na;Bienes y servicios;102.4916;1.10;0.00;Cuyo;Febrero - 2017
B;Na;Bienes y servicios;102.8027;1.50;0.00;Patagonia;Febrero - 2017
B;Na;Bienes y servicios;102.7002;1.50;0.00;Nacional;Febrero - 2017
S;Na;Bienes y servicios;105.7472;3.90;0.00;GBA;Febrero - 2017
S;Na;Bienes y servicios;105.025;2.10;0.00;Pampeana;Febrero - 2017
S;Na;Bienes y servicios;105.5049;2.80;0.00;Noreste;Febrero - 2017
S;Na;Bienes y servicios;105.4103;2.80;0.00;Noroeste;Febrero - 2017
S;Na;Bienes y servicios;105.1807;2.60;0.00;Cuyo;Febrero - 2017
S;Na;Bienes y servicios;107.955;2.20;0.00;Patagonia;Febrero - 2017
S;Na;Bienes y servicios;105.5426;3.00;0.00;Nacional;Febrero - 2017
0;Nivel general;Nivel general y divisiones COICOP;106.2627;2.40;0.00;GBA;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;105.8173;2.20;0.00;Pampeana;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;105.988;2.40;0.00;Noreste;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;107.055;3.20;0.00;Noroeste;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;105.9238;2.60;0.00;Cuyo;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;106.5167;2.10;0.00;Patagonia;Marzo - 2017
0;Nivel general;Nivel general y divisiones COICOP;106.1476;2.40;0.00;Nacional;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;106.7878;3.50;0.00;GBA;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;105.4796;2.30;0.00;Pampeana;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;105.0298;1.60;0.00;Noreste;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;105.9988;2.00;0.00;Noroeste;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;105.6107;2.30;0.00;Cuyo;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;103.9781;1.70;0.00;Patagonia;Marzo - 2017
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;106.0143;2.80;0.00;Nacional;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;107.1121;1.50;0.00;GBA;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;107.7278;2.40;0.00;Pampeana;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;106.3092;1.90;0.00;Noreste;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;107.1161;1.60;0.00;Noroeste;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;107.6177;3.80;0.00;Cuyo;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;106.5579;1.10;0.00;Patagonia;Marzo - 2017
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;107.2901;1.90;0.00;Nacional;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;102.0665;4.80;0.00;GBA;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;102.397;2.50;0.00;Pampeana;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;103.2313;2.80;0.00;Noreste;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;102.2209;1.80;0.00;Noroeste;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;99.9659;2.40;0.00;Cuyo;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;104.7865;2.40;0.00;Patagonia;Marzo - 2017
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;102.255;3.40;0.00;Nacional;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;110.7756;2.20;0.00;GBA;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;107.7477;3.00;0.00;Pampeana;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;113.2471;8.90;0.00;Noreste;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;121.3727;12.70;0.00;Noroeste;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;111.8642;4.80;0.00;Cuyo;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;115.3729;3.00;0.00;Patagonia;Marzo - 2017
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;110.8463;3.60;0.00;Nacional;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.1399;0.90;0.00;GBA;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.0686;0.50;0.00;Pampeana;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;103.1742;1.40;0.00;Noreste;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.0194;1.40;0.00;Noroeste;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.4367;1.00;0.00;Cuyo;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.3074;1.00;0.00;Patagonia;Marzo - 2017
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;102.1787;0.80;0.00;Nacional;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;106.6572;1.90;0.00;GBA;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;107.4786;1.90;0.00;Pampeana;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;107.6407;2.30;0.00;Noreste;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;107.044;2.80;0.00;Noroeste;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;107.5537;2.00;0.00;Cuyo;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;108.7254;1.60;0.00;Patagonia;Marzo - 2017
06;Salud;Nivel general y divisiones COICOP;107.1422;2.00;0.00;Nacional;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;104.5685;1.00;0.00;GBA;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;105.7104;1.20;0.00;Pampeana;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;102.3716;1.10;0.00;Noreste;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;106.4422;0.80;0.00;Noroeste;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;107.7578;2.60;0.00;Cuyo;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;106.3107;1.80;0.00;Patagonia;Marzo - 2017
07;Transporte;Nivel general y divisiones COICOP;105.2177;1.20;0.00;Nacional;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;110.6652;2.40;0.00;GBA;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;110.9914;4.00;0.00;Pampeana;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;110.7662;3.40;0.00;Noreste;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;113.163;5.70;0.00;Noroeste;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;108.0971;2.90;0.00;Cuyo;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;107.843;2.00;0.00;Patagonia;Marzo - 2017
08;Comunicación;Nivel general y divisiones COICOP;110.6933;3.20;0.00;Nacional;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;104.8017;1.40;0.00;GBA;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;106.5045;1.90;0.00;Pampeana;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.7406;0.10;0.00;Noreste;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.1461;1.60;0.00;Noroeste;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.7508;2.60;0.00;Cuyo;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.026;2.40;0.00;Patagonia;Marzo - 2017
09;Recreación y cultura;Nivel general y divisiones COICOP;105.5114;1.70;0.00;Nacional;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;111.9338;6.70;0.00;GBA;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;114.7719;12.50;0.00;Pampeana;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;123.958;12.90;0.00;Noreste;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;130.753;27.10;0.00;Noroeste;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;112.7186;9.80;0.00;Cuyo;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;123.3177;15.60;0.00;Patagonia;Marzo - 2017
10;Educación;Nivel general y divisiones COICOP;115.3409;10.90;0.00;Nacional;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;106.1813;1.00;0.00;GBA;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.6069;1.10;0.00;Pampeana;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;110.4746;2.00;0.00;Noreste;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.0341;1.60;0.00;Noroeste;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;104.0537;0.20;0.00;Cuyo;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.4631;-0.20;0.00;Patagonia;Marzo - 2017
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;105.9567;1.00;0.00;Nacional;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;105.5869;1.40;0.00;GBA;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;105.8309;2.20;0.00;Pampeana;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;104.5375;1.30;0.00;Noreste;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;105.685;2.10;0.00;Noroeste;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;105.5914;2.40;0.00;Cuyo;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;106.397;2.00;0.00;Patagonia;Marzo - 2017
12;Bienes y servicios varios;Nivel general y divisiones COICOP;105.6633;1.80;0.00;Nacional;Marzo - 2017
Estacional;Na;Categorias;105.879;3.70;0.00;GBA;Marzo - 2017
Estacional;Na;Categorias;104.1769;1.50;0.00;Pampeana;Marzo - 2017
Estacional;Na;Categorias;104.9091;0.80;0.00;Noreste;Marzo - 2017
Estacional;Na;Categorias;104.2786;0.70;0.00;Noroeste;Marzo - 2017
Estacional;Na;Categorias;102.0721;1.70;0.00;Cuyo;Marzo - 2017
Estacional;Na;Categorias;102.5219;1.30;0.00;Patagonia;Marzo - 2017
Estacional;Na;Categorias;104.7868;2.40;0.00;Nacional;Marzo - 2017
Núcleo;Na;Categorias;105.0891;1.80;0.00;GBA;Marzo - 2017
Núcleo;Na;Categorias;105.3123;2.10;0.00;Pampeana;Marzo - 2017
Núcleo;Na;Categorias;105.4076;1.90;0.00;Noreste;Marzo - 2017
Núcleo;Na;Categorias;105.264;2.20;0.00;Noroeste;Marzo - 2017
Núcleo;Na;Categorias;105.2127;2.00;0.00;Cuyo;Marzo - 2017
Núcleo;Na;Categorias;105.2611;1.70;0.00;Patagonia;Marzo - 2017
Núcleo;Na;Categorias;105.2057;1.90;0.00;Nacional;Marzo - 2017
Regulados;Na;Categorias;109.8871;3.30;0.00;GBA;Marzo - 2017
Regulados;Na;Categorias;108.6317;3.20;0.00;Pampeana;Marzo - 2017
Regulados;Na;Categorias;109.0469;5.80;0.00;Noreste;Marzo - 2017
Regulados;Na;Categorias;115.9572;8.70;0.00;Noroeste;Marzo - 2017
Regulados;Na;Categorias;110.4082;4.90;0.00;Cuyo;Marzo - 2017
Regulados;Na;Categorias;113.2246;4.10;0.00;Patagonia;Marzo - 2017
Regulados;Na;Categorias;110.0057;3.80;0.00;Nacional;Marzo - 2017
B;Na;Bienes y servicios;105.1793;2.60;0.00;GBA;Marzo - 2017
B;Na;Bienes y servicios;104.8798;1.90;0.00;Pampeana;Marzo - 2017
